comparison_set,variant,window_start,window_end,n_events,kernel_index,rbf_kernel_max_distance,rbf_kernel_target_similarity,weight_method,weight,mmd,mmd_squared,status
real_vs_real,original,528000,529000,1497,0,75,0.5,uniform,1.0,0.06410810282463772,0.004109848847774322,ok
real_vs_real,original,529000,530000,1658,0,75,0.5,uniform,1.0,0.08475588710867597,0.007183560399578626,ok
real_vs_real,original,530000,531000,1586,0,75,0.5,uniform,1.0,0.11713758664639394,0.013721214205341448,ok
real_vs_real,original,531000,532000,1653,0,75,0.5,uniform,1.0,0.11976031584428404,0.014342533251122669,ok
real_vs_real,original,532000,533000,1605,0,75,0.5,uniform,1.0,0.1300576992415753,0.01691500513201205,ok
real_vs_real,original,533000,534000,1690,0,75,0.5,uniform,1.0,0.1068294657451992,0.01141253475140469,ok
real_vs_real,original,534000,535000,1548,0,75,0.5,uniform,1.0,0.06281202062721541,0.003945349935273734,ok
real_vs_real,original,535000,536000,1518,0,75,0.5,uniform,1.0,0.07481793271328925,0.005597723055490278,ok
real_vs_real,original,536000,537000,1497,0,75,0.5,uniform,1.0,0.062103834954741054,0.003856886316085717,ok
real_vs_real,original,537000,538000,1644,0,75,0.5,uniform,1.0,0.07296297331525763,0.005323595475002996,ok
real_vs_real,original,538000,539000,1639,0,75,0.5,uniform,1.0,0.12841539329589222,0.016490513235338677,ok
real_vs_real,original,539000,540000,1636,0,75,0.5,uniform,1.0,0.11401050488644164,0.012998395224461334,ok
real_vs_real,original,540000,541000,1707,0,75,0.5,uniform,1.0,0.12811107485663703,0.016412447500922855,ok
real_vs_real,original,541000,542000,1669,0,75,0.5,uniform,1.0,0.1191456760407698,0.014195692119212067,ok
real_vs_real,original,542000,543000,1585,0,75,0.5,uniform,1.0,0.0916352160270405,0.00839701281632238,ok
real_vs_real,original,543000,544000,1519,0,75,0.5,uniform,1.0,0.06862728437230557,0.004709704160317296,ok
real_vs_real,original,544000,545000,1570,0,75,0.5,uniform,1.0,0.0884451864090678,0.007822550998934752,ok
real_vs_real,original,545000,546000,1546,0,75,0.5,uniform,1.0,0.08636230804935915,0.007458448251612404,ok
real_vs_real,original,546000,547000,1636,0,75,0.5,uniform,1.0,0.1160896739679006,0.01347681240197346,ok
real_vs_real,original,547000,548000,1676,0,75,0.5,uniform,1.0,0.12474514451426574,0.015561351079885044,ok
real_vs_real,original,548000,549000,1651,0,75,0.5,uniform,1.0,0.1436333276431103,0.02063053280983307,ok
real_vs_real,original,549000,550000,1691,0,75,0.5,uniform,1.0,0.12134388819568577,0.01472433920244709,ok
real_vs_real,original,550000,551000,1646,0,75,0.5,uniform,1.0,0.09566507892232341,0.009151807325214367,ok
real_vs_real,original,551000,552000,1511,0,75,0.5,uniform,1.0,0.10513597350998788,0.011053572925892874,ok
real_vs_real,original,552000,553000,1636,0,75,0.5,uniform,1.0,0.09731016540750322,0.009469268291635635,ok
real_vs_real,original,553000,554000,1476,0,75,0.5,uniform,1.0,0.09490028607983002,0.009006064298033578,ok
real_vs_real,original,554000,555000,1613,0,75,0.5,uniform,1.0,0.11121916811666284,0.012369703356562511,ok
real_vs_real,original,555000,556000,1626,0,75,0.5,uniform,1.0,0.14445085425376755,0.020866049294643196,ok
real_vs_real,original,556000,557000,1671,0,75,0.5,uniform,1.0,0.1311553437387898,0.01720172419124011,ok
