comparison_set,variant,window_start,window_end,n_events,distance,distance_squared,status
real_vs_real,original,326000,327000,2833,38.48211048859972,,ok
real_vs_real,original,327000,328000,2855,37.76132317004654,,ok
real_vs_real,original,328000,329000,2916,38.79071835644421,,ok
real_vs_real,original,329000,330000,2814,37.72539239739982,,ok
real_vs_real,original,330000,331000,2864,36.91068800504904,,ok
real_vs_real,original,331000,332000,2877,37.89343389270436,,ok
real_vs_real,original,332000,333000,2849,38.56307605558441,,ok
real_vs_real,original,333000,334000,2882,39.6055419801766,,ok
real_vs_real,original,334000,335000,3028,39.74978158404527,,ok
real_vs_real,original,335000,336000,2880,38.195808175820176,,ok
real_vs_real,original,336000,337000,2783,37.70276444959446,,ok
real_vs_real,original,337000,338000,2950,37.45286054852228,,ok
real_vs_real,original,338000,339000,2918,37.294733469568236,,ok
real_vs_real,original,339000,340000,2970,36.562428063096064,,ok
real_vs_real,original,340000,341000,2946,38.04957776669907,,ok
real_vs_real,original,341000,342000,2948,38.00579844423551,,ok
real_vs_real,original,342000,343000,2836,37.418191060682936,,ok
real_vs_real,original,343000,344000,2968,37.256936116385596,,ok
real_vs_real,original,344000,345000,2908,37.74236262343012,,ok
real_vs_real,original,345000,346000,2923,35.749994391090596,,ok
real_vs_real,original,346000,347000,2958,36.38732816744505,,ok
real_vs_real,original,347000,348000,2958,37.16164930635992,,ok
real_vs_real,original,348000,349000,2913,36.593735017459245,,ok
real_vs_real,original,349000,350000,2988,38.073060363938424,,ok
real_vs_real,original,350000,351000,2905,37.78540635395641,,ok
real_vs_real,original,351000,352000,2969,36.372328062762584,,ok
real_vs_real,original,352000,353000,2932,37.60302107461585,,ok
real_vs_real,original,353000,354000,3035,36.82882439789569,,ok
real_vs_real,original,354000,355000,2984,35.82101498786371,,ok
real_vs_real,original,355000,356000,3027,36.66417063276221,,ok
real_vs_real,original,356000,357000,2957,37.035648389805836,,ok
real_vs_real,original,357000,358000,2938,36.85643451661251,,ok
real_vs_real,original,358000,359000,3019,37.73436959831296,,ok
real_vs_real,original,359000,360000,2961,36.7798285972414,,ok
real_vs_real,original,360000,361000,3039,37.14125808843829,,ok
real_vs_real,original,361000,362000,2958,36.5862840270411,,ok
real_vs_real,original,362000,363000,2913,38.08785824270306,,ok
real_vs_real,original,363000,364000,2900,38.58072572228727,,ok
real_vs_real,original,364000,365000,2837,40.47216700934187,,ok
real_vs_real,original,365000,366000,2828,40.79657001809224,,ok
real_vs_real,original,366000,367000,2728,42.97764785756609,,ok
real_vs_real,original,367000,368000,2772,42.53977030305971,,ok
real_vs_real,original,368000,369000,2827,41.46401623247121,,ok
real_vs_real,original,369000,370000,2739,40.978068331289705,,ok
